changeset_id,obj_id,object_type,version_count,is_delete,is_create,is_modify,last_modified_time,created_time,tag_count,tag_add_count,tag_remove_count,tag_modify_count,name_changed,length_change_ratio,area_change_ratio,node_count_change,centroid_shift,changeset_size,user_edit_count,user_object_diversity,time_gap_prev
44113372,4533884945,0,1,0,1,0,1480650277,1480650277,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884946,0,1,0,1,0,1480650277,1480650277,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884947,0,1,0,1,0,1480650277,1480650277,2,2,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884948,0,1,0,1,0,1480650277,1480650277,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884949,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884950,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884951,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884952,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884953,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884954,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884955,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884956,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884957,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884958,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884959,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884960,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884961,0,1,0,1,0,1480650278,1480650278,2,2,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884962,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884963,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884964,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884965,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884966,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884967,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884968,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884969,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884970,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884971,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884972,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884973,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884974,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884975,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884976,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884977,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884978,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884979,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884980,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884981,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884982,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884983,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884984,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884985,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884986,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884987,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884988,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884989,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884990,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884991,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884992,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884993,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884994,0,1,0,1,0,1480650278,1480650278,2,2,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884995,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884996,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884997,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884998,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533884999,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885000,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885001,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885002,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885003,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885004,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885005,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885006,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885007,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885008,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885009,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885010,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885011,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885012,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885013,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885014,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885015,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885016,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885017,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885018,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885019,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885020,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885021,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885022,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885023,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885024,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885025,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885026,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885027,0,1,0,1,0,1480650278,1480650278,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885028,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885029,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885030,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885031,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885032,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885033,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885034,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885035,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885036,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885037,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885038,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885039,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885040,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885041,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885042,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885043,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885044,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885045,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885046,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885047,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885048,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885049,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885050,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885051,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885052,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885053,0,1,0,1,0,1480650279,1480650279,5,5,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885054,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885055,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885056,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885057,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885058,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885059,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885060,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885061,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885062,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885063,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885064,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885065,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885066,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885067,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885068,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885069,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885070,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885071,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885072,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885073,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885074,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885075,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885076,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885077,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885078,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885079,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885080,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885081,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885082,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885083,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885084,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885085,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885086,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885087,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885088,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885089,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885090,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885091,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885092,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885093,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885094,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885095,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885096,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885097,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885098,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885099,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885100,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885101,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885102,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885103,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885104,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885105,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885106,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885107,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885108,0,1,0,1,0,1480650279,1480650279,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885109,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885110,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885111,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885112,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885113,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885114,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885115,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885116,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885117,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885118,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885119,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885120,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885121,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885122,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885123,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885124,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885125,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885126,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885127,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885128,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885129,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885130,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885131,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885132,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885133,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885134,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885135,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885136,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885137,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885138,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885139,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885140,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885141,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885142,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885143,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885144,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885145,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885146,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885147,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885148,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885149,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885150,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885151,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885152,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885153,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885154,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885155,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885156,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885157,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885158,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885159,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885160,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885161,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,4533885162,0,1,0,1,0,1480650280,1480650280,0,0,0,0,0,0.0,0.0,0,0.0,700,700,3,0
44113372,457214937,1,1,0,1,0,1480650280,1480650280,1,1,0,0,0,0.0,0.0,168,0.0,700,700,3,0
44113372,457214938,1,1,0,1,0,1480650281,1480650281,5,5,0,0,0,0.0,0.0,2,0.0,700,700,3,0
44113372,457214939,1,1,0,1,0,1480650281,1480650281,5,5,0,0,0,0.0,0.0,5,0.0,700,700,3,0
44113372,457214940,1,1,0,1,0,1480650281,1480650281,5,5,0,0,0,0.0,0.0,3,0.0,700,700,3,0
44113372,457214941,1,1,0,1,0,1480650281,1480650281,5,5,0,0,0,0.0,0.0,11,0.0,700,700,3,0
44113372,457214942,1,1,0,1,0,1480650281,1480650281,5,5,0,0,0,0.0,0.0,11,0.0,700,700,3,0
44113372,457214943,1,1,0,1,0,1480650281,1480650281,2,2,0,0,0,0.0,0.0,25,0.0,700,700,3,0
44113372,457214944,1,1,0,1,0,1480650281,1480650281,5,5,0,0,0,0.0,0.0,3,0.0,700,700,3,0
44113372,457214945,1,1,0,1,0,1480650281,1480650281,5,5,0,0,0,0.0,0.0,4,0.0,700,700,3,0
